Label,P6:string,P5:string,P7:url,P2:wikibase-item,P3:wikibase-item,Description
Antonio Hart,Antonio_Hart,http://dbpedia.org/resource/Antonio_Hart,https://linkedjazz.org/image/square/Antonio_Hart.png,Q29,Q32,
Gertrude Saunders,Gertrude_Saunders,,https://linkedjazz.org/image/square/Gertrude_Saunders.png,Q29,Q32,
Sammy Price,Sammy_Price,http://dbpedia.org/resource/Sammy_Price,https://linkedjazz.org/image/square/Sammy_Price.png,Q29,Q32,
Garland Wilson,Garland_Wilson,http://dbpedia.org/resource/Garland_Wilson,https://linkedjazz.org/image/square/Garland_Wilson.png,Q29,Q32,
Johnny Dankworth,Johnny_Dankworth,http://dbpedia.org/resource/John_Dankworth,https://linkedjazz.org/image/square/John_Dankworth.png,Q29,Q32,
Fletcher Burley,Fletcher_Burley,,,Q29,Q32,MLW's stepfather 
Erroll Garner,Erroll_Garner,http://dbpedia.org/resource/Erroll_Garner,https://linkedjazz.org/image/square/Erroll_Garner.png,Q29,Q32,
Stella Brooks,Stella_Brooks,http://dbpedia.org/resource/Stella_Brooks,https://linkedjazz.org/image/square/Stella_Brooks.png,Q29,Q32,
Father Anthony Woods,Father_Anthony_Woods,,,Q29,Q32,
Bill Clark,Bill_Clark,,,Q29,Q32,
Joe Smith,Joe_Smith,http://dbpedia.org/resource/Joe_Smith_%28musician%29,https://linkedjazz.org/image/square/Joe_Smith_(musician).png,Q29,Q32,
John Joseph Wright,John_Joseph_Wright,http://dbpedia.org/resource/John_Wright_%28Bishop_of_Pittsburgh%29,https://linkedjazz.org/image/square/John_Wright_(Bishop_of_Pittsburgh).png,Q29,Q32,
Fred Robbins,Fred_Robbins,http://dbpedia.org/resource/Fred_Robbins_%28broadcaster%29,https://linkedjazz.org/image/square/Fred_Robbins_(broadcaster).png,Q29,Q32,
Margaret Warren,Margaret_Warren,,,Q29,Q32,Dancer friend of MLW
Jerry Burley,Jerry_Burley,,,Q29,Q32,MLW's brother
Johnny Garrett,Johnny_Garrett,,,Q29,Q32,Manager who dated Sarah Vaughan
Boo Frazier,Boo_Frazier,,,Q29,Q32,Dizzy Gillespie's cousin
Kenny Durham,Kenny_Durham,,https://linkedjazz.org/image/square/Kenny_Durham.png,Q29,Q32,
Anna Jane Rouser,Anna_Jane_Rouser,,,Q29,Q32,MLW's grandmother
Moe Asch,Moe_Asch,http://dbpedia.org/resource/Moe_Asch,https://linkedjazz.org/image/square/Moe_Asch.png,Q29,Q32,
Jack Hylton,Jack_Hylton,http://dbpedia.org/resource/Jack_Hylton,https://linkedjazz.org/image/square/Jack_Hylton.png,Q29,Q32,
Earl Thompson,Earl_Thompson,,https://linkedjazz.org/image/square/Earl_Thompson.png,Q29,Q32,
Percy Heath,Percy_Heath,http://dbpedia.org/resource/Percy_Heath,https://linkedjazz.org/image/square/Percy_Heath.png,Q29,Q32,
Martha Raye,Martha_Raye,http://dbpedia.org/resource/Martha_Raye,https://linkedjazz.org/image/square/Martha_Raye.png,Q29,Q32,
Eddie Heywood,Eddie_Heywood,http://dbpedia.org/resource/Eddie_Heywood,https://linkedjazz.org/image/square/Eddie_Heywood.png,Q29,Q32,
Louise Crane,Louise_Crane,http://dbpedia.org/resource/Louise_Crane,,Q29,Q32,
George Auld,George_Auld,,https://linkedjazz.org/image/square/George_Auld.png,Q29,Q32,
Gloria Vanderbilt,Gloria_Vanderbilt,http://dbpedia.org/resource/Gloria_Vanderbilt,https://linkedjazz.org/image/square/Gloria_Vanderbilt.png,Q29,Q32,
Bill Coleman,Bill_Coleman,http://dbpedia.org/resource/Bill_Coleman,https://linkedjazz.org/image/square/Bill_Coleman.png,Q29,Q32,
Roland Mayfield,Roland_Mayfield,,,Q29,Q32,
Harris Levy,Harris_Levy,,,Q29,Q32,One of the owners of the Birdland Club
Peggy Mellon Hitchcock,Peggy_Mellon_Hitchcock,,,Q29,Q32,Heiress to the Mellon banking fortune
Katherine Dunham,Katherine_Dunham,http://dbpedia.org/resource/Katherine_Dunham,https://linkedjazz.org/image/square/Katherine_Dunham.png,Q29,Q32,
Willis Scruggs,Willis_Scruggs,,,Q29,Q32,MLW's brother
Ted Heath,Ted_Heath,http://dbpedia.org/resource/Ted_Heath_(bandleader),https://linkedjazz.org/image/square/Ted_Heath_(bandleader).png,Q29,Q32,
Bill Robinson,Bill_Robinson,http://dbpedia.org/resource/Bill_Robinson,,Q29,Q32,
Robert Harris,Robert_Harris,,,Q29,Q32,"Robert Harris, a pianist who taught at The Juilliard School for 24 years, died of a stroke on Tuesday at St. Vincent's Hospital. He was 74 years old and lived in Manhattan."
Sylvester Briscoe,Sylvester_Briscoe,,,Q29,Q32,Trombonist who played with MLW
Mose Winn,Mose_Winn,,,Q29,Q32,Source is this transcript Mose Winn is MLW's father
Stumpy Brady,Stumpy_Brady,,,Q29,Q32,
Thelma Carpenter,Thelma_Carpenter,http://dbpedia.org/resource/Thelma_Carpenter,https://linkedjazz.org/image/square/Thelma_Carpenter.png,Q29,Q32,
"Jackie ""Moms"" Mabley","Jackie_""Moms""_Mabley",http://dbpedia.org/resource/Jackie_%22Moms%22_Mabley,https://linkedjazz.org/image/square/Jackie_Moms_Mabley.png,Q29,Q32,
Orlando Wright,Orlando_Wright,,,Q29,Q32,
Virginia Burley,Virginia_Burley,,,Q29,Q32,"Source relates back to this transcript, V.B. was MLW's mom"
Bill Bailey,Bill_Bailey,http://dbpedia.org/resource/Bill_Bailey_(dancer),https://linkedjazz.org/image/square/Bill_Bailey_(dancer).png,Q29,Q32,
Bubber Miley,Bubber_Miley,http://dbpedia.org/resource/James_%22Bubber%22_Miley,https://linkedjazz.org/image/square/James_Bubber_Miley.png,Q29,Q32,
Dick Wilson,Dick_Wilson,http://dbpedia.org/resource/Dick_Wilson_(musician),https://linkedjazz.org/image/square/Dick_Wilson_(musician).png,Q29,Q32,
Mickey Roker,Mickey_Roker,http://dbpedia.org/resource/Mickey_Roker,https://linkedjazz.org/image/square/Mickey_Roker.png,Q29,Q32,
Josephine Burley,Josephine_Burley,,,Q29,Q32,Sister of MLW
Lovie Austin,Lovie_Austin,http://dbpedia.org/resource/Lovie_Austin,https://linkedjazz.org/image/square/Lovie_Austin.png,Q29,Q32,
J. C. Heard,J._C._Heard,http://dbpedia.org/resource/J._C._Heard,https://linkedjazz.org/image/square/J._C._Heard.png,Q29,Q32,
Buzzin' Harris,Buzzin'_Harris,,,Q29,Q32,Club owner
Jack Kapp,Jack_Kapp,http://dbpedia.org/resource/Jack_Kapp,https://linkedjazz.org/image/square/Jack_Kapp.png,Q29,Q32,
Howard Burley,Howard_Burley,,,Q29,Q32,"MLW's brother, painter"
Father Peter O'Brien,Father_Peter_O'Brien,,,Q29,Q32,Father Peter O'Brien became her close friend and personal manager in the 1960s
Father Crowley,Father_Crowley,,,Q29,Q32,
Piney Brown,Piney_Brown,,https://linkedjazz.org/image/square/Piney_Brown.png,Q29,Q32,
Edmond Hall,Edmond_Hall,http://dbpedia.org/resource/Edmond_Hall,https://linkedjazz.org/image/square/Edmond_Hall.png,Q29,Q32,
Nicole Barclay,Nicole_Barclay,,,Q29,Q32,
Claude Williams,Claude_Williams,http://dbpedia.org/resource/Claude_Williams_(musician),https://linkedjazz.org/image/square/Claude_Williams_(musician).png,Q29,Q32,
Alvin Ailey,Alvin_Ailey,,https://linkedjazz.org/image/square/Alvin_Ailey.png,Q29,Q32,
Harold Baker,Harold_Baker,,,Q29,Q32,
Milton Orent,Milton_Orent,,https://linkedjazz.org/image/square/Milton_Orent.png,Q29,Q32,
Imogene Coca,Imogene_Coca,http://dbpedia.org/resource/Imogene_Coca,https://linkedjazz.org/image/square/Imogene_Coca.png,Q29,Q32,
Herschel Evans,Herschel_Evans,http://dbpedia.org/resource/Herschel_Evans,https://linkedjazz.org/image/square/Herschel_Evans.png,Q29,Q32,
Timme Rosenkrantz,Timme_Rosenkrantz,http://dbpedia.org/resource/Timme_Rosenkrantz,https://linkedjazz.org/image/square/Timme_Rosenkrantz.png,Q29,Q32,
Baby Laurence,Baby_Laurence,,,Q29,Q32,
Brother John Sellers,Brother_John_Sellers,,,Q29,Q32,
Julia Lee,Julia_Lee,http://dbpedia.org/resource/Julia_Lee_(musician),https://linkedjazz.org/image/square/Julia_Lee_(musician).png,Q29,Q32,
Leonard Harper,Leonard_Harper,,,Q29,Q32,
Florence Mills,Florence_Mills,http://dbpedia.org/resource/Florence_Mills,https://linkedjazz.org/image/square/Florence_Mills.png,Q29,Q32,
Mildred Bailey,Mildred_Bailey,http://dbpedia.org/resource/Mildred_Bailey,https://linkedjazz.org/image/square/Mildred_Bailey.png,Q29,Q32,
Pete Johnson,Pete_Johnson,http://dbpedia.org/resource/Pete_Johnson,https://linkedjazz.org/image/square/Pete_Johnson.png,Q29,Q32,
Theodore Bennett,Theodore_Bennett,,,Q29,Q32,Trumpeter 
Johnny Harrington,Johnny_Harrington,,,Q29,Q32,
Musa Kaleem,Musa_Kaleem,http://dbpedia.org/resource/Musa_Kaleem,,Q29,Q32,
David Stone Martin,David_Stone_Martin,http://dbpedia.org/resource/David_Stone_Martin,https://linkedjazz.org/image/square/David_Stone_Martin.png,Q29,Q32,
Josh White,Josh_White,http://dbpedia.org/resource/Josh_White,https://linkedjazz.org/image/square/Josh_White.png,Q29,Q32,
Lorraine Gillespie,Lorraine_Gillespie,,,Q29,Q32,
Van Cliburn,Van_Cliburn,http://dbpedia.org/resource/Van_Cliburn,https://linkedjazz.org/image/square/Van_Cliburn.png,Q29,Q32,
Blanche Calloway,Blanche_Calloway,http://dbpedia.org/resource/Blanche_Calloway,https://linkedjazz.org/image/square/Blanche_Calloway.png,Q29,Q32,
Jack Howard,Jack_Howard,,,Q29,Q32,Jazz pianist
Robert Sylvester,Robert_Sylvester,,,Q29,Q32,
Rogers E. M. Whitaker,Rogers_E._M._Whitaker,http://dbpedia.org/resource/Rogers_Whitaker,,Q29,Q32,
Hilton Ruiz,Hilton_Ruiz,http://dbpedia.org/resource/Hilton_Ruiz,https://linkedjazz.org/image/square/Hilton_Ruiz.png,Q29,Q32,
George Seany,George_Seany,,,Q29,Q32,
Josh Gibson,Josh_Gibson,,https://linkedjazz.org/image/square/Josh_Gibson.png,Q29,Q32,
Andre Previn,Andre_Previn,http://dbpedia.org/resource/Andr%C3%A9_Previn,https://linkedjazz.org/image/square/AndrÃ©_Previn.png,Q29,Q32,
Ed Thigpen,Ed_Thigpen,http://dbpedia.org/resource/Ed_Thigpen,,Q29,Q32,
Barney Kessel,Barney_Kessel,http://dbpedia.org/resource/Barney_Kessel,,Q29,Q32,
Jim Davis,Jim_Davis,,,Q29,Q32,
Lockjaw Davis,Lockjaw_Davis,,https://linkedjazz.org/image/square/Lockjaw_Davis.png,Q29,Q32,
Edward Brooke,Edward_Brooke,http://dbpedia.org/resource/Edward_Brooke,https://linkedjazz.org/image/square/Edward_Brooke.png,Q29,Q32,
Hugues Panassie,Hugues_Panassie,http://dbpedia.org/resource/Hugues_Panassie,https://linkedjazz.org/image/square/Hugues_Panassie.png,Q29,Q32,
Danny Barker,Danny_Barker,http://dbpedia.org/resource/Danny_Barker,https://linkedjazz.org/image/square/Danny_Barker.png,Q29,Q32,
Bill Barron,Bill_Barron,http://dbpedia.org/resource/Bill_Barron_(musician),https://linkedjazz.org/image/square/Bill_Barron_(musician).png,Q29,Q32,
Duke Pearson,Duke_Pearson,http://dbpedia.org/resource/Duke_Pearson,https://linkedjazz.org/image/square/Duke_Pearson.png,Q29,Q32,
James Reese Europe,James_Reese_Europe,http://dbpedia.org/resource/James_Reese_Europe,https://linkedjazz.org/image/square/James_Reese_Europe.png,Q29,Q32,
Chris White,Chris_White,http://dbpedia.org/resource/Chris_White_(bassist),https://linkedjazz.org/image/square/Chris_White_(bassist).png,Q29,Q32,
Patti LaBelle,Patti_LaBelle,http://dbpedia.org/resource/Patti_LaBelle,https://linkedjazz.org/image/square/Patti_LaBelle.png,Q29,Q32,
Nina Simone,Nina_Simone,http://dbpedia.org/resource/Nina_Simone,https://linkedjazz.org/image/square/Nina_Simone.png,Q29,Q32,
Ted Koppel,Ted_Koppel,http://dbpedia.org/resource/Ted_Koppel,https://linkedjazz.org/image/square/Ted_Koppel.png,Q29,Q32,
Mary Reese Europe,Mary_Reese_Europe,,,Q29,Q32,"Piano teacher in DC, sister of James Reese Europe"
Bryant Gumble,Bryant_Gumble,http://dbpedia.org/resource/Bryant_Gumble,https://linkedjazz.org/image/square/Bryant_Gumble.png,Q29,Q32,
Henry Grant,Henry_Grant,,,Q29,Q32,"jazz educator in DC, also taught Duke Ellington"
Daphne Arnstein,Daphne_Arnstein,,,Q29,Q32,"jazz patron, helped found Jazzmobile"
Robert Goffin,Robert_Goffin,http://dbpedia.org/resource/Robert_Goffin,https://linkedjazz.org/image/square/Robert_Goffin.png,Q29,Q32,
Stanley Dance,Stanley_Dance,http://dbpedia.org/resource/Stanley_Dance,https://linkedjazz.org/image/square/Stanley_Dance.png,Q29,Q32,
Jimmie Rowles,Jimmie_Rowles,,,Q29,Q32,
Zakir Hussain,Zakir_Hussain,http://dbpedia.org/resource/Zakir_Hussain_(musician),https://linkedjazz.org/image/square/Zakir_Hussain_(musician).png,Q29,Q32,
Roy Knapp,Roy_Knapp,,,Q29,Q32,From Percussive Arts Society Directory
Butch Miles,Butch_Miles,http://dbpedia.org/resource/Butch_Miles,https://linkedjazz.org/image/square/Butch_Miles.png,Q29,Q32,
Bobby Shew,Bobby_Shew,http://dbpedia.org/resource/Bobby_Shew,,Q29,Q32,
Alex Acuna,Alex_Acuna,http://dbpedia.org/resource/Alex_Acu%C3%B1a,https://linkedjazz.org/image/square/Alex_AcuÃ±a.png,Q29,Q32,
Jose Bettancourt,Jose_Bettancourt,,,Q29,Q32,editor
Juan Tizol,Juan_Tizol,http://dbpedia.org/resource/Juan_Tizol,https://linkedjazz.org/image/square/Juan_Tizol.png,Q29,Q32,
John Bunch,John_Bunch,http://dbpedia.org/resource/John_Bunch,,Q29,Q32,
Joel Leach,Joel_Leach,,,Q29,Q32,
Harold Farberman,Harold_Farberman,,,Q29,Q32,
Maceo Parker,Maceo_Parker,http://dbpedia.org/resource/Maceo_Parker,https://linkedjazz.org/image/square/Maceo_Parker.png,Q29,Q32,
Ted Reed,Ted_Reed,,,Q29,Q32,
"Leon ""Ndugu"" Chancler","Leon_""Ndugu""_Chancler",http://dbpedia.org/resource/Leon_%22Ndugu%22_Chancler,https://linkedjazz.org/image/square/Leon_Ndugu_Chancler.png,Q29,Q32,
Manolo Badrena,Manolo_Badrena,http://dbpedia.org/resource/Manolo_Badrena,,Q29,Q32,
Christian McBride,Christian_McBride,http://dbpedia.org/resource/Christian_McBride,https://linkedjazz.org/image/square/Christian_McBride.png,Q29,Q32,
Stan Levey,Stan_Levey,http://dbpedia.org/resource/Stan_Levey,,Q29,Q32,
John Thomas,John_Thomas,,,Q29,Q32,
Steve Smith,Steve_Smith,http://dbpedia.org/resource/Steve_Smith_(musician),,Q29,Q32,
Luther Henderson,Luther_Henderson,http://dbpedia.org/resource/Luther_Henderson,https://linkedjazz.org/image/square/Luther_Henderson.png,Q29,Q32,
Karl Glassman,Karl_Glassman,,,Q29,Q32,From the Percussive Arts Society directory
Vic Firth,Vic_Firth,http://dbpedia.org/resource/Vic_Firth,https://linkedjazz.org/image/square/Vic_Firth.png,Q29,Q32,
Meade Lux Lewis,Meade_Lux_Lewis,http://dbpedia.org/resource/Meade_Lux_Lewis,https://linkedjazz.org/image/square/Meade_Lux_Lewis.png,Q29,Q32,
Johnny Hartman,Johnny_Hartman,http://dbpedia.org/resource/Johnny_Hartman,https://linkedjazz.org/image/square/Johnny_Hartman.png,Q29,Q32,
George Lawrence Stone,George_Lawrence_Stone,http://dbpedia.org/resource/George_Lawrence_Stone,,Q29,Q32,
Jerry Winters,Jerry_Winters,,,Q29,Q32,Found in book: Friends Along the Way: Journeys Through Jazz
Giovanni Hidalgo,Giovanni_Hidalgo,http://dbpedia.org/resource/Giovanni_Hidalgo,,Q29,Q32,
David Friedman,David_Friedman,http://dbpedia.org/resource/David_Friedman_(percussionist),,Q29,Q32,
Tommy Newsome,Tommy_Newsome,,,Q29,Q32,
Frank Strazzeri,Frank_Strazzeri,http://dbpedia.org/resource/Frank_Strazzeri,,Q29,Q32,
Wayne Newton,Wayne_Newton,http://dbpedia.org/resource/Wayne_Newton,https://linkedjazz.org/image/square/Wayne_Newton.png,Q29,Q32,
Timmie Rogers,Timmie_Rogers,http://dbpedia.org/resource/Timmie_Rogers,https://linkedjazz.org/image/square/Timmie_Rogers.png,Q29,Q32,
Remo Belli,Remo_Belli,,,Q29,Q32,
Emil Richards,Emil_Richards,http://dbpedia.org/resource/Emil_Richards,,Q29,Q32,
Lucille Ball,Lucille_Ball,http://dbpedia.org/resource/Lucille_Ball,https://linkedjazz.org/image/square/Lucille_Ball.png,Q29,Q32,
Ted FioRito,Ted_FioRito,http://dbpedia.org/resource/Ted_Fiorito,,Q29,Q32,
Baby Dodds,Baby_Dodds,http://dbpedia.org/resource/Baby_Dodds,https://linkedjazz.org/image/square/Baby_Dodds.png,Q29,Q32,
William Vacchiano,William_Vacchiano,http://dbpedia.org/resource/William_Vacchiano,,Q29,Q32,
Rosemary Clooney,Rosemary_Clooney,http://dbpedia.org/resource/Rosemary_Clooney,https://linkedjazz.org/image/square/Rosemary_Clooney.png,Q29,Q32,
Tina Turner,Tina_Turner,http://dbpedia.org/resource/Tina_Turner,https://linkedjazz.org/image/square/Tina_Turner.png,Q29,Q32,
Marky Markowitz,Marky_Markowitz,http://dbpedia.org/resource/Marky_Markowitz,,Q29,Q32,
George Wettling,George_Wettling,http://dbpedia.org/resource/George_Wettling,https://linkedjazz.org/image/square/George_Wettling.png,Q29,Q32,
Mike Manieri,Mike_Manieri,,https://linkedjazz.org/image/square/Mike_Manieri.png,Q29,Q32,
Dave Barbour,Dave_Barbour,http://dbpedia.org/resource/Dave_Barbour,,Q29,Q32,
Candy Candido,Candy_Candido,http://dbpedia.org/resource/Candy_Candido,https://linkedjazz.org/image/square/Candy_Candido.png,Q29,Q32,
Mickey Hart,Mickey_Hart,http://dbpedia.org/resource/Mickey_Hart,https://linkedjazz.org/image/square/Mickey_Hart.png,Q29,Q32,
Joe Pass,Joe_Pass,http://dbpedia.org/resource/Joe_Pass,https://linkedjazz.org/image/square/Joe_Pass.png,Q29,Q32,
Ravi Shankar,Ravi_Shankar,http://dbpedia.org/resource/Ravi_Shankar,https://linkedjazz.org/image/square/Ravi_Shankar.png,Q29,Q32,
Pat LaBarbera,Pat_LaBarbera,http://dbpedia.org/resource/Pat_LaBarbera,,Q29,Q32,
Alla Rakha,Alla_Rakha,http://dbpedia.org/resource/Alla_Rakha,,Q29,Q32,
Butch Ballard,Butch_Ballard,http://dbpedia.org/resource/Butch_Ballard,,Q29,Q32,
Gregg Bissonette,Gregg_Bissonette,http://dbpedia.org/resource/Gregg_Bissonette,,Q29,Q32,
Dick Cheney,Dick_Cheney,http://dbpedia.org/resource/Dick_Cheney,https://linkedjazz.org/image/square/Dick_Cheney.png,Q29,Q32,
Chano Pozo,Chano_Pozo,http://dbpedia.org/resource/Chano_Pozo,https://linkedjazz.org/image/square/Chano_Pozo.png,Q29,Q32,
Morris Goldenberg,Morris_Goldenberg,,,Q29,Q32,
Dannie Richmond,Dannie_Richmond,http://dbpedia.org/resource/Dannie_Richmond,,Q29,Q32,
O'Neill Spencer,O'Neill_Spencer,http://dbpedia.org/resource/O'Neill_Spencer,https://linkedjazz.org/image/square/O'Neill_Spencer.png,Q29,Q32,
Bela Bartok,Bela_Bartok,http://dbpedia.org/resource/Bela_Bartok,https://linkedjazz.org/image/square/Bela_Bartok.png,Q29,Q32,
Andy Williams,Andy_Williams,http://dbpedia.org/resource/Andy_Williams,https://linkedjazz.org/image/square/Andy_Williams.png,Q29,Q32,
Milt Grayson,Milt_Grayson,,,Q29,Q32,
Charley Wilcoxon,Charley_Wilcoxon,,,Q29,Q32,
Charlie Smith,Charlie_Smith,,,Q29,Q32,
Jason Harnell,Jason_Harnell,,,Q29,Q32,
Earl Swope,Earl_Swope,http://dbpedia.org/resource/Earl_Swope,,Q29,Q32,
John McLaughlin,John_McLaughlin,http://dbpedia.org/resource/John_McLaughlin_(musician),https://linkedjazz.org/image/square/John_McLaughlin_(musician).png,Q29,Q32,
Teddy Hale,Teddy_Hale,,https://linkedjazz.org/image/square/Teddy_Hale.png,Q29,Q32,
Leon Mobley,Leon_Mobley,http://dbpedia.org/resource/Leon_Mobley,https://linkedjazz.org/image/square/Leon_Mobley.png,Q29,Q32,
David Garibaldi,David_Garibaldi,http://dbpedia.org/resource/David_Garibaldi_(musician),,Q29,Q32,
Buddy Baker,Buddy_Baker,http://dbpedia.org/resource/Buddy_Baker_(composer),https://linkedjazz.org/image/square/Buddy_Baker_(composer).png,Q29,Q32,
Joya Sherrill,Joya_Sherrill,http://dbpedia.org/resource/Joya_Sherrill,,Q29,Q32,
Ted Nash,Ted_Nash,"http://dbpedia.org/resource/Ted_Nash_(saxophonist,_born_1922)","https://linkedjazz.org/image/square/Ted_Nash_(saxophonist,_born_1922).png",Q29,Q32,
Ron Falter,Ron_Falter,,,Q29,Q32,mentioned in several online stories related to drummers
Virgil Donati,Virgil_Donati,http://dbpedia.org/resource/Virgil_Donati,,Q29,Q32,
Clare Fischer,Clare_Fischer,http://dbpedia.org/resource/Clare_Fischer,,Q29,Q32,
"Horacio ""El Negro"" Hernandez","Horacio_""El_Negro""_Hernandez",http://dbpedia.org/resource/Horacio_%22El_Negro%22_Hernandez,,Q29,Q32,
Carol Channing,Carol_Channing,http://dbpedia.org/resource/Carol_Channing,https://linkedjazz.org/image/square/Carol_Channing.png,Q29,Q32,
James Taylor,James_Taylor,http://dbpedia.org/resource/James_Taylor,https://linkedjazz.org/image/square/James_Taylor.png,Q29,Q32,
Billy May,Billy_May,http://dbpedia.org/resource/Billy_May,,Q29,Q32,
Stan Irwin,Stan_Irwin,,,Q29,Q32,Mentioned in several places as Pearl Bailey's manager
Cachao Lopez,Cachao_Lopez,http://dbpedia.org/resource/Cachao_L%C3%B3pez,https://linkedjazz.org/image/square/Cachao_LÃ³pez.png,Q29,Q32,
Mert Oliver,Mert_Oliver,,https://linkedjazz.org/image/square/Mert_Oliver.png,Q29,Q32,
Ralph Peterson,Ralph_Peterson,"http://dbpedia.org/resource/Ralph_Peterson,_Jr.",,Q29,Q32,
Frank Rosolino,Frank_Rosolino,http://dbpedia.org/resource/Frank_Rosolino,,Q29,Q32,
Jimmy Cleveland,Jimmy_Cleveland,http://dbpedia.org/resource/Jimmy_Cleveland,https://linkedjazz.org/image/square/Jimmy_Cleveland.png,Q29,Q32,
Jeff Castleman,Jeff_Castleman,,,Q29,Q32,
Marty Berman,Marty_Berman,,,Q29,Q32,
Keely Smith,Keely_Smith,http://dbpedia.org/resource/Keely_Smith,https://linkedjazz.org/image/square/Keely_Smith.png,Q29,Q32,
Harvey Mason,Harvey_Mason,http://dbpedia.org/resource/Harvey_Mason,,Q29,Q32,
Vic Feldman,Vic_Feldman,,https://linkedjazz.org/image/square/Vic_Feldman.png,Q29,Q32,
Vinnie Colaiuta,Vinnie_Colaiuta,http://dbpedia.org/resource/Vinnie_Colaiuta,https://linkedjazz.org/image/square/Vinnie_Colaiuta.png,Q29,Q32,
Patricia Willard,Patricia_Willard,,,Q29,Q32,
Earl Palmer,Earl_Palmer,http://dbpedia.org/resource/Earl_Palmer,https://linkedjazz.org/image/square/Earl_Palmer.png,Q29,Q32,
Thomas Lang,Thomas_Lang,http://dbpedia.org/resource/Thomas_Lang,https://linkedjazz.org/image/square/Thomas_Lang.png,Q29,Q32,
Sam Rowland,Sam_Rowland,,,Q29,Q32,editor
Tom Whaley,Tom_Whaley,,,Q29,Q32,known for association with Duke Ellington
Billy Gladstone,Billy_Gladstone,http://dbpedia.org/resource/Billy_Gladstone,https://linkedjazz.org/image/square/Billy_Gladstone.png,Q29,Q32,
